train_indices;barrio;cod_barrio;distrito;cod_distrito;longitud;latitud;precio.house.m2;sup.const;sup.util;ref.hip.zona;dorm;banos;tipo.casa;inter.exter;ascensor;estado;antig;comercial;casco.historico;Ruidos_ext;Mal_olor;Poca_limp;Malas_comunic;Pocas_zonas;Delincuencia;M.30;CO;NO2;Nox;O3;SO2;PM10;Pobl.0_14_div_Poblac.Total;PoblJubilada_div_Poblac.Total;Inmigrantes.porc
374;Ventas;151;ciudad_lineal;15;-3,647954;40,430599;3600;100;90;2879;2;2;duplex;exterior;no;buen_estado;15;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,336266898;-0,00346781;-0,003660464;-0,026868938;-0,286232511;-0,45243038;12,64032448;20,78241528;13,43059008
375;San Pascual;155;ciudad_lineal;15;-3,650894;40,446163;2722;90;88;3038;3;1;piso;exterior;si;a_reformar;34;0;0;0,33;0,18;0,46;0,17;0,29;0,32;0;-0,734963374;-0,0052552;-0,005135588;0,058895834;-0,335555027;-0,435965378;12,64032448;20,78241528;13,43059008
376;Fuente del Berro;43;salamanca;4;-3,66529;40,425356;5455;110;95;3733;4;2;piso;exterior;si;buen_estado;25;1;1;0,38;0,24;0,42;0,02;0,17;0,26;0;0,266223008;-0,287628862;-0,284188602;-0,308128876;0,209783149;-0,313314295;10,85083231;22,44510378;8,574556809
377;Costillares;159;ciudad_lineal;15;-3,665743;40,47728;4667;75;68;3593;2;2;piso;exterior;si;segunda_mano;12,64582518;0;0;0,38;0,17;0,3;0,62;0,2;0,3;0;-0,241387105;-0,00346781;-0,003660464;0,046641389;-0,242111893;-0,348073122;12,64032448;20,78241528;13,43059008
378;Pueblo Nuevo;152;ciudad_lineal;15;-3,637419;40,438684;3333;75;70;3699;3;1;piso;exterior;no;buen_estado;30;0;0;0,38;0,23;0,45;0,18;0,35;0,51;0;-0,804607878;-1,232797628;-1,018220413;0,061210385;-0,786325461;-0,39548412;12,64032448;20,78241528;13,43059008
380;Pueblo Nuevo;152;ciudad_lineal;15;-3,641109;40,434813;3438;48;45;2826;1;1;piso;exterior;no;buen_estado;30;0;0;0,38;0,23;0,45;0,18;0,35;0,51;0;-0,618975093;-0,44619031;-0,3690372;0,059650481;-0,582022776;-0,4240096;12,64032448;20,78241528;13,43059008
381;Zofío;126;usera;12;-3,710057;40,385607;2632;76;55;2703;4;1;piso;exterior;no;a_reformar;40;0;0;0,32;0,19;0,38;0,22;0,08;0,45;0;0,52092995;0,006496577;0,152899217;0,276708494;-0,51493644;0,170476782;14,76177323;17,68055585;20,54338511
383;San Fermín;123;usera;12;-3,689393;40,368492;2842;95;79;2546;3;2;piso;exterior;si;buen_estado;5;0;0;0,45;0,47;0,62;0,59;0,48;0,75;0;-0,226341722;-0,00346781;-0,003660464;0,055845137;-0,679399043;0,23362681;14,76177323;17,68055585;20,54338511
386;Justicia;14;centro;1;-3,698251;40,422514;5153;85;75;4673;2;2;piso;exterior;si;buen_estado;25,44825901;1;1;0,54;0,36;0,54;0,03;0,64;0,66;1;0,628378884;-0,153643882;0,063181627;-0,944464631;1,112752037;0,479700118;8,897225664;16,24441444;18,57260186
387;Pueblo Nuevo;152;ciudad_lineal;15;-3,641346;40,436022;4509;56;48;3209;1;1;atico;exterior;si;segunda_mano;2,5;0;0;0,38;0,23;0,45;0,18;0,35;0,51;0;-0,673190546;-0,660919003;-0,546251751;0,060121759;-0,612400755;-0,42482289;12,64032448;20,78241528;13,43059008
388;Casco Histórico de Vallecas;181;vallecas;18;-3,620943;40,374606;2857;49;40;2775;1;1;estudio;exterior;si;buen_estado;2,5;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,530269638;-0,00346781;-0,003660464;0,161447718;-0,495027751;-0,215685013;16,32367335;11,57710845;9,574903049
389;Acacias;22;arganzuela;2;-3,708787;40,398954;3559;170;135;3666;5;2;atico;exterior;si;buen_estado;30;1;1;0,42;0,35;0,48;0,14;0,24;0,4;0;0,754257672;0,062135844;0,033126658;0,752797058;-0,549128896;0,267073323;12,40597363;16,46376624;12,06777025
390;Embajadores;12;centro;1;-3,695616;40,413027;6500;50;45;4396;2;1;piso;exterior;no;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,80142897;-0,056997594;-0,034674733;-0,303401908;0,259121815;0,550373468;8,897225664;16,24441444;18,57260186
391;Cármenes;101;latina;10;-3,732584;40,405229;2636;55;40;2916;1;1;piso;exterior;si;buen_estado;16,55303197;0;0;0,37;0,22;0,53;0,24;0,2;0,53;0;0,085842159;0,029533486;0,072250371;-0,194136505;-0,263205924;-0,048418496;11,66186069;21,8191402;13,94780088
392;San Isidro;113;carabanchel;11;-3,720202;40,396748;3250;60;58;2945;3;1;piso;exterior;si;buen_estado;30;0;0;0,43;0,3;0,53;0,18;0,33;0,61;0;0,491169994;-0,030528622;-0,029906456;0,489696392;-0,222331767;0,050419751;13,43137217;18,6782269;17,83689337
393;El Viso;51;chamartin;5;-3,680806;40,450539;8837;430;398;4604;5;4;chalet;exterior;no;buen_estado;24,96836074;1;1;0,38;0,21;0,37;0,03;0,38;0,28;0;-0,131124167;-0,354972826;-0,489082844;0,886126171;0,890705651;-0,037983644;12,64032448;20,78241528;13,43059008
394;Casa de Campo;91;moncloa;9;-3,717692;40,426565;3968;315;296;4405;5;3;piso;exterior;si;buen_estado;10;1;0;0,41;0,23;0,22;0,31;0,04;0,24;1;0,242389807;0,016829154;0,274558027;0,037838002;0,063675703;0,152756063;14,23890704;18,79822108;8,043024157
395;Aluche;104;latina;10;-3,763164;40,397374;2462;65;60;1600;2;1;piso;exterior;no;buen_estado;35;0;0;0,33;0,14;0,35;0,1;0,1;0,43;0;-0,166419892;-0,00346781;-0,003660464;0,047755481;-0,579225311;-0,262767605;11,66186069;21,8191402;13,94780088
398;Ciudad Universitaria;93;moncloa;9;-3,716182;40,453368;5417;60;55;3849;1;1;piso;exterior;si;buen_estado;10;1;0;0,35;0,17;0,32;0,16;0,11;0,25;1;0,007763855;-0,003068335;-0,003496506;0,45609527;0,14344337;0,12603333;14,23890704;18,79822108;8,043024157
399;El Viso;51;chamartin;5;-3,679733;40,448515;2933;75;69;4515;3;1;piso;exterior;no;a_reformar;30;1;1;0,38;0,21;0,37;0,03;0,38;0,28;0;-0,045585628;-0,278686524;-0,383732773;0,720502291;0,934530901;-0,056427065;12,64032448;20,78241528;13,43059008
403;Universidad;15;centro;1;-3,701771;40,424377;4784;96;86;3748;2;2;piso;exterior;si;nuevo-semin,;7,875316301;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,630177929;-0,51227042;-0,212839927;-0,785289002;1,005245319;0,416636989;8,897225664;16,24441444;18,57260186
404;Los Angeles;175;villaverde;17;-3,695269;40,354541;3052;97;80;2280;3;1;piso;exterior;si;buen_estado;40;0;0;0,36;0,32;0,45;0,52;0,33;0,51;0;-0,271366773;-0,00346781;-0,003660464;0,055845137;-0,635586999;0,114556501;15,43409004;16,55947157;18,12365171
406;Vallehermoso;76;chamberi;7;-3,710486;40,446544;4362;124;124;3969;4;2;piso;exterior;si;a_reformar;30;1;1;0,45;0,27;0,32;0,03;0,24;0,24;1;0,380228514;0,808731866;0,361318749;0,912846765;0,732651005;0,276972336;10,20823902;22,752651;9,660205495
407;Embajadores;12;centro;1;-3,69995;40,409204;5250;20;18;3163;1;1;piso;interior;no;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,86174774;0,031839535;0,163212989;0,360309088;-0,171026434;0,472301376;8,897225664;16,24441444;18,57260186
408;Ventas;151;ciudad_lineal;15;-3,649714;40,433182;3901;91;71;2812;3;1;piso;exterior;si;reformado;40;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,415891277;-0,00346781;-0,003660464;-0,053393287;-0,281980438;-0,453039535;12,64032448;20,78241528;13,43059008
409;Delicias;25;arganzuela;2;-3,693895;40,40049;4654;52;44;3524;2;1;piso;exterior;si;buen_estado;25,47303382;1;1;0,47;0,44;0,58;0,09;0,42;0,55;0;1,523263792;0,223236828;1,308915858;0,137767422;-0,681318129;0,580526817;12,40597363;16,46376624;12,06777025
411;Moscardó;125;usera;12;-3,704989;40,391862;2500;50;46;2692;2;1;piso;interior;no;buen_estado;40;0;0;0,45;0,34;0,51;0,11;0,34;0,61;0;0,785106999;-0,00346781;-0,003660464;0,272591251;-0,595608353;0,30855383;14,76177323;17,68055585;20,54338511
412;Cuatro Caminos;62;tetuan;6;-3,7015967;40,450922;9211;380;330;3774;5;5;chalet;exterior;no;a_reformar;22,79931245;1;0;0,45;0,29;0,41;0,03;0,45;0,43;1;0,354124086;0,253626354;0,101859321;0,594214223;0,986258281;0,318727979;11,18104406;19,55661377;17,55990757
413;Ciudad Jardín;53;chamartin;5;-3,670807;40,450376;5641;195;169;5679;4;4;chalet;exterior;no;buen_estado;8;1;1;0,38;0,22;0,46;0,02;0,29;0,27;0;-0,431172503;-0,198922445;-0,273579953;0,989371984;0,520260285;-0,278029562;12,64032448;20,78241528;13,43059008
414;Universidad;15;centro;1;-3,700977;40,427652;5514;35;33;4317;1;1;piso;interior;si;buen_estado;30;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,771896854;-0,054001283;0,021808005;-0,898170246;1,163454446;0,426962819;8,897225664;16,24441444;18,57260186
416;Valverde;86;fuencarral;8;-3,686857;40,491512;3300;60;55;3084;2;1;piso;exterior;no;buen_estado;40;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,173654923;-0,00346781;-0,003660464;0,055845137;-0,47812631;-0,163576327;14,20421856;16,94858245;7,080644733
417;San Juan Bautista;156;ciudad_lineal;15;-3,658168;40,450082;2817;120;100;4425;4;2;piso;exterior;si;buen_estado;30;0;0;0,39;0,22;0,28;0,24;0,17;0,31;0;-0,654270299;-0,00346781;-0,003660464;0,255077423;-0,036542151;-0,414614098;12,64032448;20,78241528;13,43059008
418;Hispanoamérica;54;chamartin;5;-3,675077;40,45743;4250;80;70;4193;3;1;piso;exterior;si;buen_estado;30;1;1;0,37;0,19;0,32;0,04;0,22;0,22;0;-0,460253148;-0,188948191;-0,259805679;0,936275545;0,47659663;-0,222289638;12,64032448;20,78241528;13,43059008
419;Arapiles;72;chamberi;7;-3,708122;40,436234;2711;190;150;4251;4;2;piso;exterior;si;a_reformar;40,07347709;1;1;0,42;0,28;0,37;0,02;0,4;0,32;1;0,69456037;0,028311707;0,013711075;-0,020249157;0,809526953;0,346681248;10,20823902;22,752651;9,660205495
420;Pueblo Nuevo;152;ciudad_lineal;15;-3,642612;40,43318;2962;69;67;2655;3;1;piso;interior;no;buen_estado;40;0;0;0,38;0,23;0,45;0,18;0,35;0,51;0;-0,526876629;-0,166193392;-0,137957099;0,054173478;-0,494359068;-0,43124822;12,64032448;20,78241528;13,43059008
421;Numancia;136;puente_vallecas;13;-3,65701;40,401912;2842;95;89;2371;3;2;piso;exterior;si;buen_estado;10;0;0;0,36;0,24;0,5;0,18;0,4;0,45;0;-0,121606181;-0,00346781;-0,003660464;-0,188756417;-0,242162854;-0,385617186;14,08516192;17,53242516;15,65135819
422;Palacio;11;centro;1;-3,711901;40,422702;6375;72;65;4501;1;1;piso;exterior;si;buen_estado;25;1;1;0,43;0,29;0,43;0,06;0,36;0,45;1;0,491904204;-0,210486828;0,337911771;0,032500254;0,310612401;0,294503461;8,897225664;16,24441444;18,57260186
423;La Paz;85;fuencarral;8;-3,699174;40,477052;3652;141;117;3742;4;2;piso;exterior;si;buen_estado;25;0;0;0,38;0,16;0,3;0,15;0,09;0,27;0;-0,006655071;0,0033105;0,001214267;0,365789465;-0,311165441;0,074724478;14,20421856;16,94858245;7,080644733
425;Valdezarza;94;moncloa;9;-3,714838;40,469037;5131;65;60;3835;1;1;piso;exterior;si;buen_estado;5;1;0;0,25;0,11;0,32;0,09;0,07;0,32;0;-0,105683386;-0,002183103;-0,002736546;0,503210477;-0,373673723;0,099215699;14,23890704;18,79822108;8,043024157
426;Cármenes;101;latina;10;-3,73754;40,397745;2756;90;85;2911;3;1;duplex;exterior;no;buen_estado;23,32491578;0;0;0,37;0,22;0,53;0,24;0,2;0,53;0;0,239098872;-0,296302741;-0,287677934;-0,283402822;0,035468739;-0,083802744;11,66186069;21,8191402;13,94780088
429;Zofío;126;usera;12;-3,716855;40,376857;2800;75;64;2333;2;1;piso;exterior;si;buen_estado;20;0;0;0,32;0,19;0,38;0,22;0,08;0,45;0;0,097026388;-0,002389988;0,013274192;0,197100106;-0,430198773;0,006067658;14,76177323;17,68055585;20,54338511
430;Casco Histórico de Vicálvaro;191;vicalvaro;19;-3,623514;40,398725;3698;96;82;2703;3;3;piso;exterior;si;buen_estado;15;0;0;0,35;0,45;0,46;0,18;0,4;0,44;0;-0,280238168;-0,00346781;-0,003660464;0,042913892;-0,352109153;-0,257778879;18,37401856;12,62526767;9,042112777
431;Valverde;86;fuencarral;8;-3,693105;40,492284;2467;90;86;3363;4;1;piso;exterior;no;buen_estado;40;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,173179445;-0,00346781;-0,003660464;0,074345903;-0,544458105;-0,091659159;14,20421856;16,94858245;7,080644733
432;Ventas;151;ciudad_lineal;15;-3,655835;40,424217;2571;70;63;2861;2;1;piso;exterior;si;a_reformar;30;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;0,059197029;-0,00346781;-0,003660464;-0,23801747;-0,007526545;-0,428537585;12,64032448;20,78241528;13,43059008
433;Jerónimos;35;retiro;3;-3,69175;40,419704;7113;485;430;6241;6;7;atico;exterior;si;buen_estado;30;1;1;0,38;0,27;0,27;0,05;0,11;0,37;1;0,739560946;0,707834106;0,659398955;-0,972621926;1,060515226;0,529192026;11,43431019;21,30855294;6,063612677
434;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,71104;40,345318;2195;41;39;2447;2;1;piso;exterior;no;buen_estado;28,29837109;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,584021594;-0,076237717;15,43409004;16,55947157;18,12365171
435;Ventas;151;ciudad_lineal;15;-3,65304;40,432184;3973;74;68;4056;2;1;piso;interior;si;buen_estado;27,04950444;1;1;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,289432863;-0,00346781;-0,003660464;-0,152118338;-0,163374213;-0,448009535;12,64032448;20,78241528;13,43059008
436;Pradolongo;127;usera;12;-3,705293;40,380998;2857;84;82;1716;3;2;piso;exterior;no;buen_estado;7,5;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,341740518;-0,003293765;-0,000925883;0,17717766;-0,577943654;0,230955877;14,76177323;17,68055585;20,54338511
438;Zofío;126;usera;12;-3,714005;40,382436;2867;75;68;2503;3;1;piso;exterior;no;buen_estado;30,80816965;0;0;0,32;0,19;0,38;0,22;0,08;0,45;0;0,355288365;0,010381612;0,213940582;0,301535499;-0,456989213;0,072708489;14,76177323;17,68055585;20,54338511
440;Moscardó;125;usera;12;-3,702074;40,392814;2533;75;60;3102;2;1;piso;interior;si;buen_estado;25;0;0;0,45;0,34;0,51;0,11;0,34;0,61;0;0,889803045;-0,00346781;-0,003660464;0,221635571;-0,635586598;0,370510029;14,76177323;17,68055585;20,54338511
441;Castillejos;63;tetuan;6;-3,693337;40,464238;5625;80;70;4179;2;1;piso;exterior;si;buen_estado;15;0;0;0,43;0,26;0,35;0,02;0,51;0,38;0;-0,02456051;-0,046010089;0,163991603;-0,243043431;0,410212012;0,112499545;11,18104406;19,55661377;17,55990757
442;Casco Histórico de Vallecas;181;vallecas;18;-3,616562;40,383232;3000;85;75;2543;2;2;piso;exterior;si;buen_estado;15;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,587610688;-0,00346781;-0,003660464;0,308117334;-0,417676027;-0,204576245;16,32367335;11,57710845;9,574903049
443;Hispanoamérica;54;chamartin;5;-3,680527;40,456189;5119;84;75;5523;2;2;piso;exterior;si;buen_estado;30;1;1;0,37;0,19;0,32;0,04;0,22;0,22;0;-0,308840785;-0,243628087;-0,335317675;0,954392661;0,663213526;-0,08735433;12,64032448;20,78241528;13,43059008
446;Bellas Vistas;61;tetuan;6;-3,70441;40,458018;4574;61;32;3059;1;1;piso;exterior;si;buen_estado;2,5;0;0;0,4;0,23;0,46;0,03;0,5;0,46;0;0,061013716;-0,00346781;-0,003660464;0,346208897;0,485456456;0,26317727;11,18104406;19,55661377;17,55990757
447;Zofío;126;usera;12;-3,713894;40,379669;3876;64;52;2486;2;1;piso;exterior;no;buen_estado;10;0;0;0,32;0,19;0,38;0,22;0,08;0,45;0;0,229754752;0,002381117;0,088237415;0,247742725;-0,464120165;0,06283095;14,76177323;17,68055585;20,54338511
448;Portazgo;135;puente_vallecas;13;-3,644139;40,397668;2667;75;75;2747;3;2;piso;exterior;no;buen_estado;32,15150844;0;0;0,38;0,27;0,52;0,08;0,27;0,55;0;-0,41928116;-0,003833455;-0,004209927;-0,177733704;-0,344248955;-0,414565057;14,08516192;17,53242516;15,65135819
449;Lucero;103;latina;10;-3,7577869;40,405655;2811;100;90;1960;3;2;piso;exterior;si;buen_estado;23,89099792;0;0;0,38;0,21;0,39;0,09;0,13;0,47;0;-0,404919314;-0,00346781;-0,003660464;0,011701915;-0,731309232;-0,290319605;11,66186069;21,8191402;13,94780088
450;Valverde;86;fuencarral;8;-3,676064;40,506556;5300;60;42;4149;1;1;piso;exterior;si;buen_estado;5;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,60686071;-0,270969989;14,20421856;16,94858245;7,080644733
451;Canillejas;207;san_blas;20;-3,611498;40,445902;2661;62;60;3059;3;1;piso;exterior;no;buen_estado;40;0;0;0,4;0,22;0,43;0,14;0,44;0,41;0;-0,547994089;0,023445336;-0,029103991;-0,724288323;-1,108721939;-0,224988147;15,78030972;16,98640757;9,820356237
452;Aravaca;97;moncloa;9;-3,7817;40,446963;5049;103;87;3378;2;2;piso;exterior;si;buen_estado;5;1;0;0,26;0,12;0,29;0,22;0,21;0,23;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,884640472;-0,212965954;14,23890704;18,79822108;8,043024157
453;Justicia;14;centro;1;-3,697522;40,424278;4667;90;81;5282;6;2;piso;exterior;no;buen_estado;40,31994936;1;1;0,54;0,36;0,54;0,03;0,64;0,66;1;0,706750316;0,200086541;0,310310188;-1,059697004;1,25727718;0,484177518;8,897225664;16,24441444;18,57260186
455;Puerta Bonita;115;carabanchel;11;-3,73106;40,388135;2793;76;64;2408;3;1;piso;exterior;no;buen_estado;30;0;0;0,36;0,23;0,47;0,24;0,49;0,41;0;0,28710727;-0,106871044;-0,103950155;0,066800878;0,033493869;-0,037379798;13,43137217;18,6782269;17,83689337
456;Portazgo;135;puente_vallecas;13;-3,650615;40,387351;2483;87;76;2700;3;2;piso;exterior;no;buen_estado;5;0;0;0,38;0,27;0,52;0,08;0,27;0,55;0;-1,039694601;-0,55057761;-0,825816008;0,168796714;-0,837794252;-0,427127529;14,08516192;17,53242516;15,65135819
458;Puerta del Angel;102;latina;10;-3,721275;40,41049;2917;120;110;3298;4;2;piso;exterior;si;buen_estado;40;1;1;0,41;0,27;0,54;0,1;0,33;0,57;0;0,040042775;0,188452;0,103958196;0,771106025;-0,380353156;0,074634976;11,66186069;21,8191402;13,94780088
459;Lista;45;salamanca;4;-3,673686;40,430621;5194;145;132;4665;4;2;piso;exterior;si;buen_estado;30;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,409411085;-0,506655994;-0,559042597;-0,110126015;0,909627892;-0,123024035;10,85083231;22,44510378;8,574556809
460;Aluche;104;latina;10;-3,75281;40,38874;2733;75;65;2911;2;1;piso;exterior;no;a_reformar;30;0;0;0,33;0,14;0,35;0,1;0,1;0,43;0;0,046624731;-0,00346781;-0,003660464;0,046689363;-0,303299287;-0,2139065;11,66186069;21,8191402;13,94780088
461;Casco Histórico de Vicálvaro;191;vicalvaro;19;-3,625596;40,397336;2998;60;50;2730;1;1;piso;exterior;si;buen_estado;0;0;0;0,35;0,45;0,46;0,18;0,4;0,44;0;-0,317771176;-0,00346781;-0,003660464;0,035530271;-0,357230007;-0,269874346;18,37401856;12,62526767;9,042112777
463;Pilar;84;fuencarral;8;-3,709241;40,477856;3800;50;45;3321;2;1;piso;exterior;si;a_reformar;40;0;0;0,37;0,18;0,34;0,04;0,18;0,32;0;-0,032234437;0,355123562;0,254226257;1,16789066;-0,681072634;0,106450404;14,20421856;16,94858245;7,080644733
465;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,7192955;40,364135;2707;70;62;2613;1;1;piso;exterior;si;buen_estado;7;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,173392205;-0,00346781;-0,003660464;0,055845137;-0,481697719;-0,058714875;15,43409004;16,55947157;18,12365171
466;Chopera;23;arganzuela;2;-3,695655;40,39281;2917;60;55;3424;3;1;piso;exterior;no;buen_estado;40;1;1;0,43;0,35;0,56;0,07;0,27;0,52;0;1,016116582;-0,002245771;0,003414909;0,066978683;-0,686655434;0,481361409;12,40597363;16,46376624;12,06777025
467;Imperial;21;arganzuela;2;-3,7192;40,4055;3303;47;40;3812;2;1;piso;interior;si;a_reformar;40;1;1;0,39;0,31;0,49;0,22;0,28;0,33;0;0,248513838;0,469965788;0,261816503;1,01549262;-0,413214234;0,096472748;12,40597363;16,46376624;12,06777025
468;Castillejos;63;tetuan;6;-3,690505;40,458622;4310;290;250;4905;5;3;piso;exterior;si;excelente;40;0;0;0,43;0,26;0,35;0,02;0,51;0,38;0;-0,037438799;-0,003583134;-0,003205991;0,275820591;0,676002306;0,124960524;11,18104406;19,55661377;17,55990757
469;Mirasierra;87;fuencarral;8;-3,7076127;40,496392;3799;273;260;3856;5;4;piso;exterior;si;buen_estado;25,34697896;0;0;0,23;0,09;0,3;0,4;0,15;0,39;0;-0,222120357;-0,00346781;-0,003660464;0,114432822;-0,719299319;-0,01375602;14,20421856;16,94858245;7,080644733
471;Casco Histórico de Vicálvaro;191;vicalvaro;19;-3,607292;40,407124;2291;55;45;2891;2;1;piso;exterior;no;buen_estado;40;0;0;0,35;0,45;0,46;0,18;0,4;0,44;0;-0,266642164;-0,00346781;-0,003660464;0,055845137;-0,459306314;-0,193979819;18,37401856;12,62526767;9,042112777
472;Concepción;154;ciudad_lineal;15;-3,658082;40,433948;3677;65;57;2974;2;1;piso;exterior;si;reformado;40;0;0;0,42;0,25;0,4;0,07;0,19;0,36;0;-0,200760408;-0,022769443;-0,022715331;-0,204573947;-0,000483329;-0,416577032;12,64032448;20,78241528;13,43059008
473;San Isidro;113;carabanchel;11;-3,734171;40,397798;2667;60;52;2699;1;1;piso;exterior;no;buen_estado;7;0;0;0,43;0,3;0,53;0,18;0,33;0,61;0;0,284676954;-0,490423937;-0,475954009;-0,223620827;0,151920265;-0,048265286;13,43137217;18,6782269;17,83689337
474;Prosperidad;52;chamartin;5;-3,664198;40,448792;5817;60;50;4105;1;1;piso;exterior;si;buen_estado;30;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;-0,518671622;-0,003511986;-0,00372147;0,532712635;0,247272587;-0,368708767;12,64032448;20,78241528;13,43059008
475;Pradolongo;127;usera;12;-3,70549;40,384386;2629;80;70;2484;2;1;piso;exterior;no;reformado;30,61645345;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,508310457;-0,002077181;0,018188985;0,201652462;-0,578889952;0,251345071;14,76177323;17,68055585;20,54338511
476;Embajadores;12;centro;1;-3,703383;40,409972;3500;30;28;3576;1;1;piso;interior;no;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,662963521;0,133686062;0,074675918;0,602324626;-0,174140296;0,400250595;8,897225664;16,24441444;18,57260186
477;Acacias;22;arganzuela;2;-3,702586;40,401127;5400;75;62;3757;2;1;atico;exterior;si;buen_estado;24,36090511;1;1;0,42;0,35;0,48;0,14;0,24;0,4;0;1,049595849;0,058583727;0,292771555;0,589455389;-0,59048733;0,401324782;12,40597363;16,46376624;12,06777025
478;Guindalera;44;salamanca;4;-3,675096;40,439456;3105;95;90;3987;3;1;duplex;exterior;no;buen_estado;30;1;1;0,38;0,23;0,35;0,03;0,37;0,2;0;0,257796628;-0,007315207;-0,008831401;0,079902894;1,00474729;-0,131459153;10,85083231;22,44510378;8,574556809
480;Canillejas;207;san_blas;20;-3,610066;40,437957;3200;75;72;3129;3;1;piso;exterior;no;buen_estado;40;0;0;0,4;0,22;0,43;0,14;0,44;0,41;0;-0,482850961;-0,00346781;-0,003660464;-0,215637067;-0,946842685;-0,221529317;15,78030972;16,98640757;9,820356237
481;San Pascual;155;ciudad_lineal;15;-3,65231;40,442832;3143;70;62;4183;3;1;piso;exterior;si;a_reformar;0;0;0;0,33;0,18;0,46;0,17;0,29;0,32;0;-0,671708502;-0,009371629;-0,008532857;0,030969239;-0,267120784;-0,441554359;12,64032448;20,78241528;13,43059008
482;Cuatro Caminos;62;tetuan;6;-3,69323;40,45547;4865;185;170;3952;6;3;piso;exterior;si;nuevo-semin,;0;0;0;0,45;0,29;0,41;0,03;0,45;0,43;0;0,091102921;-0,00346781;-0,003660464;0,382553738;0,823140558;0,21044894;11,18104406;19,55661377;17,55990757
483;Buenavista;116;carabanchel;11;-3,7539771;40,374701;2811;65;53;3077;2;1;piso;exterior;no;buen_estado;40;0;0;0,34;0,2;0,44;0,59;0,44;0,35;0;-0,236631355;-0,00346781;-0,003660464;0,055845137;-0,35969479;-0,181856674;13,43137217;18,6782269;17,83689337
484;Prosperidad;52;chamartin;5;-3,664677;40,45049;4800;150;135;4031;4;2;piso;exterior;si;buen_estado;15;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;-0,549319425;-0,009344085;-0,011775499;0,605805131;0,245508342;-0,364632588;12,64032448;20,78241528;13,43059008
